data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
5121279,275,PSE5222,5222,"05 April 2019",2019,1,Riots,"Violent demonstration","Military Forces of Israel (2009-)",,8,"Rioters (Palestine)","NABS: National Authority for Breaking the Siege",5,58,"Middle East",Palestine,"Gaza Strip","North Gaza",,"Bayt Hanun",31.5353,34.5358,2,"Palestine News and Information Agency; Jerusalem Post; Ma'an News Agency; An Nahar",National-Regional,"On April 5 2019, approximately 10,500 demonstrators attended the March of Return demonstrations along the borders with Israel. Rioters reportedly threw crude explosives and rocks and others lit tires on fire. At least 84 Palestinians were injured by Israeli live fire and rubber coated bullets during the demonstrations. There are reports of women and children being amongst the injured. Israeli forces used a new kind of gas against Palestinians which led to suffocation and a feeling of laziness. Dozens attempted to breach the security fence but were forced back by live fire and tear gas. The demonstrations were called for by the National Authority for Breaking the Siege. Locations coded as Khuzaa, Shokat as Sufi, Bayt Hanun, al Burayj and Gaza based on location of previous demonstrations. [size=10,500]",0,1554760628,PSE
5121280,275,PSE5223,5223,"05 April 2019",2019,1,Riots,"Violent demonstration","Military Forces of Israel (2009-)",,8,"Rioters (Palestine)","NABS: National Authority for Breaking the Siege",5,58,"Middle East",Palestine,"Gaza Strip","Deir Al Balah",,"Al Burayj",31.4394,34.4031,2,"Palestine News and Information Agency; Jerusalem Post; Ma'an News Agency; An Nahar",National-Regional,"On April 5 2019, approximately 10,500 demonstrators attended the March of Return demonstrations along the borders with Israel. Rioters reportedly threw crude explosives and rocks and others lit tires on fire. At least 84 Palestinians were injured by Israeli live fire and rubber coated bullets during the demonstrations. There are reports of women and children being amongst the injured. Israeli forces used a new kind of gas against Palestinians which led to suffocation and a feeling of laziness. Dozens attempted to breach the security fence but were forced back by live fire and tear gas. The demonstrations were called for by the National Authority for Breaking the Siege. Locations coded as Khuzaa, Shokat as Sufi, Bayt Hanun, al Burayj and Gaza based on location of previous demonstrations. [size=10,500]",0,1554760628,PSE
5121281,275,PSE5224,5224,"05 April 2019",2019,1,Riots,"Violent demonstration","Military Forces of Israel (2009-)",,8,"Rioters (Palestine)","NABS: National Authority for Breaking the Siege",5,58,"Middle East",Palestine,"Gaza Strip",Gaza,,Gaza,31.5,34.4667,2,"Palestine News and Information Agency; Jerusalem Post; Ma'an News Agency; An Nahar",National-Regional,"On April 5 2019, approximately 10,500 demonstrators attended the March of Return demonstrations along the borders with Israel. Rioters reportedly threw crude explosives and rocks and others lit tires on fire. At least 84 Palestinians were injured by Israeli live fire and rubber coated bullets during the demonstrations, five of them critically east of Gaza City. There are reports of women and children being amongst the injured. Israeli forces used a new kind of gas against Palestinians which led to suffocation and a feeling of laziness. Dozens attempted to breach the security fence but were forced back by live fire and tear gas. The demonstrations were called for by the National Authority for Breaking the Siege. Locations coded as Khuzaa, Shokat as Sufi, Bayt Hanun, al Burayj and Gaza based on location of previous demonstrations. [size=10,500]",0,1554760628,PSE
5121285,275,PSE5228,5228,"05 April 2019",2019,1,Riots,"Violent demonstration","Military Forces of Israel (2009-)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank",Qalqilya,,"Kafr Qaddum",32.2216,35.1447,1,"Palestine News and Information Agency; Ma'an News Agency; Liveuamap",Other-National,"On April 5 2019, clashes erupted as Israeli forces suppressed the weekly march in Kafr Qaddum and critically injured one Palestinian. Israeli forces used rubber-coated bullets to disperse demonstrators and Palestinians in turn, threw rocks at Israeli soldiers and burned tires. [size=no report]",0,1554760628,PSE
5123396,356,IND49216,49216,"05 April 2019",2019,1,Riots,"Violent demonstration","Rioters (India)",,5,,,0,50,"Southern Asia",India,"West Bengal","Purba Medinipur",Kolaghat,Kolaghat,22.4325,87.8593,1,"Telegraph (India)",National,"On April 5, locals set a truck on fire and blocked for two hours the NH6 in Kolaghat city (Purba Medinipur, West Bengal), after an eight-year-old girl was killed and her parents critically injured when when their car came under a bus after being hit from behind by a truck. The driver of the truck managed to escape. [size=no report]",0,1554814195,IND
5123538,356,IND49196,49196,"05 April 2019",2019,1,Riots,"Violent demonstration","Rioters (India)","Prisoners (India)",5,"Police Forces of India (2014-) Prison Guards","Police Forces of India (2014-); Police Forces of India (2014-) Central Reserve Police Force",1,15,"Southern Asia",India,"Jammu and Kashmir",Srinagar,"Srinagar North",Srinagar,34.0857,74.8056,1,"Kashmir Images",National,"On 5 Apr, police, CRPF and extra prison guards were deployed to the central jail in Srinagar city (J&K) to control a violent demonstration and vandalism by prisoners. The demonstration was prompted by the demolition of two barracks amid concerns that authorities will shift prisoners to outside prisons. Prisoners caused fires in the prison when they exploded gas cylinders while vandalising prison infrastructure. [size=around 400]",0,1554814195,IND
5123542,356,IND49200,49200,"05 April 2019",2019,1,Riots,"Violent demonstration","Rioters (India)",,5,"Civilians (India)","Government of India (2014-); Labour Group (India)",7,57,"Southern Asia",India,"Jammu and Kashmir",Kishtwar,Kishtwar,Kishtwar,33.3135,75.7673,1,"Greater Kashmir",Subnational,"On 5 Apr, locals used force against a PHE official during a demonstration in the Matta area of Kishtwar district town (J&K) against the PHE department over water scarcity in their area. [size=scores]",0,1554814195,IND
5120647,300,GRC647,647,"04 April 2019",2019,1,Riots,"Violent demonstration","Rioters (International)","Refugees/IDPs (International)",5,"Police Forces of Greece (2015-) Units for the Reinstatement of Order",,1,15,Europe,Greece,"Central Macedonia",Thessaloniki,Delta,Diavata,40.6885,22.8576,1,"To Vima; Ekathimerini; AP; AFP; To Pontiki",National-Regional,"On 4 April, 200 migrants clashed with riot police outside the camp of Diavata in the north of Greece when migrants from the camp attempted to join the 500-600 migrants, including families with small children, who gathered from all over Greece with the intention to cross the North Macedonia border in response to a fake rumour with the title ""Caravan of Hope"" in social media. Groups of migrants tried to break the police cordon by throwing stones and other objects and MAT responded with tear gas and stun grenades. Three migrants were detained, one police officer was injured and a TV station van was damaged. Most of the migrants are refugees from Syria, Iraq and Afghanistan. [size=200]",0,1554758418,GRC
5120625,100,BGR442,442,"04 April 2019",2019,1,Riots,"Violent demonstration","Rioters (Bulgaria)","Labour Group (Bulgaria)",5,,,0,50,Europe,Bulgaria,Plovdiv,Plovdiv,,Plovdiv,42.15,24.75,1,"Bulgarian News Agency; 24 Chasa",National,"On 4 April, tens of transport company employees demonstrated in Plovdiv against Macron's Mobility Package and set a truck on fire in the backyard of their company. [size=tens]",0,1554758418,BGR
5120631,100,BGR448,448,"04 April 2019",2019,1,Riots,"Violent demonstration","Rioters (Bulgaria)",Boec,5,"Police Forces of Bulgaria (2017-)",,1,15,Europe,Bulgaria,"Sofia City",Sofia,,Sofia,42.6974,23.3212,1,Dnevnik,National,"On 4 April, about 50 people from the association Boec demonstrated in Sofia against government due to the corruption affairs related to apartments of government officials. Demonstrators threw eggs and tomatoes at the Council of Ministers until police interfered and arrested four people. [size=50]",0,1554758418,BGR
5119592,288,GHA758,758,"04 April 2019",2019,2,Riots,"Violent demonstration","Rioters (Ghana)",,5,,,0,50,"Western Africa",Ghana,Central,"Awutu Efutu Senya",,Kasoa,5.5345,-0.4168,1,"Ghana Web",National,"04 April (or around). Rioters burnt tyres and blocked roads in Kasoa to protest the bad state of roads in the community [size=no report]",0,1554749632,GHA
5119917,710,SAF10904,10904,"04 April 2019",2019,1,Riots,"Violent demonstration","Rioters (South Africa)",,5,,,0,50,"Southern Africa","South Africa",Mpumalanga,Ehlanzeni,Mbombela,Mbombela,-25.3302,31.1276,1,"Mpumalanga News",Subnational,"04 April. Demonstrators blocked roads in Mbombela, Mpumalanga, with burning tyres and branches. The demonstration was in response to illegal land structures. [size=no report].",0,1554749634,ZAF
5119919,710,SAF10906,10906,"04 April 2019",2019,1,Riots,"Violent demonstration","Rioters (South Africa)",,5,"Civilians (South Africa)","Government of South Africa (1994-)",7,57,"Southern Africa","South Africa",KwaZulu-Natal,Sisonke,Ingwe,Creighton,-30.0272,29.8396,1,"Daily Sun (South Africa)",National,"04 April. Shops were looted and municipal officials were attacked during a demonstration in Creighton, KwaZulu Natal. The demonstrators demanded that the municipality should fix the roads. [size=no report].",0,1554749634,ZAF
5120023,788,TUN5121,5121,"04 April 2019",2019,1,Riots,"Violent demonstration","Rioters (Tunisia)","Journalists (Tunisia)",5,"Rioters (Tunisia)","Journalists (Tunisia)",5,55,"Northern Africa",Tunisia,Tunis,Bardo,,"Le Bardo",36.8092,10.1406,1,"Shems FM; Al Chourouk; Agence Tunis Afrique Presse",National-Regional,"On 4 April 2019, on the hearing day of Prime Minister by members of the Parliament, the journalists of Assabah and radio Al Zitouna held a protest rally in front of the Parliament in Le Bardo. They protested against the status of the confiscated institutions after the revolution. Minor clashes between groups of protesters were contained by police units on the ground. [size=no report]",0,1554749635,TUN
5120050,788,TUN5148,5148,"04 April 2019",2019,1,Riots,"Violent demonstration","Rioters (Tunisia)",,5,,,0,50,"Northern Africa",Tunisia,Tozeur,Tozeur,,Tozeur,33.9197,8.1335,1,"Al Chourouk",National,"On 4 April 2019, a number of residents of Halaba in Tozeur staged a demonstration at the railway junction during which they closed the road and set tires on fire. The demonstration came after a fatal accident that caused the death of one of the residents of the neighborhood a a result of a chase of smugglers the day before. [size=several]",0,1554749635,TUN
5123249,50,BGD14846,14846,"04 April 2019",2019,1,Riots,"Violent demonstration","Rioters (Bangladesh)","Labour Group (Bangladesh)",5,"Police Forces of Bangladesh (2009-)",,1,15,"Southern Asia",Bangladesh,Khulna,Khulna,Khulna,Khulna,22.8481,89.5393,2,"Daily Star (Bangladesh)",National,"On Apr 4, rioting workers of jute factories attacked and injured four policemen in Natun Rasta area (Khulna) during their demonstration demanding arrears and regularization of jobs. [size=no report]",0,1554814195,BGD
5123251,50,BGD14848,14848,"04 April 2019",2019,1,Riots,"Violent demonstration","Rioters (Bangladesh)","Labour Group (Bangladesh)",5,,,0,50,"Southern Asia",Bangladesh,Dhaka,Narsingdi,Narsingdi,Taroa,23.9333,90.7166,2,"Daily Star (Bangladesh)",National,"On Apr 4, rioting workers of jute mills blocked railways and staged a demonstration at Taroa Mazar (Narsingdi) demanding arrears and regularization of jobs. They set fire on rail tracks and hurled brickbats. [size=no report]",0,1554814195,BGD
5123252,50,BGD14849,14849,"04 April 2019",2019,1,Riots,"Violent demonstration","Rioters (Bangladesh)","Labour Group (Bangladesh)",5,,,0,50,"Southern Asia",Bangladesh,Chittagong,Chittagong,Chittagong,Chittagong,22.3571,91.7823,2,"Daily Star (Bangladesh)",National,"On Apr 4, rioting workers of jute mills blocked roads and staged a demonstration at Oxygen-Muradpur road (Chittagong) demanding arrears and regularization of jobs. They burned tires on the streets and halted vehicular movement. [size=no report]",0,1554814195,BGD
5123511,356,IND49164,49164,"04 April 2019",2019,1,Riots,"Violent demonstration","Rioters (India)","Prisoners (India)",5,"Police Forces of India (2014-) Prison Guards",,1,15,"Southern Asia",India,"Jammu and Kashmir",Srinagar,"Srinagar North",Srinagar,34.0857,74.8056,1,"Kashmir Images",National,"On 4 Apr, prisoners at the central jail in Srinagar city (J&K) clashed with prison guards during a demonstration against the demolition of two barracks amid concerns that authorities will shift prisoners to outside prisons. Prisoners caused fires in the prison when they exploded gas cylinders while vandalising prison infrastructure. [size=around 400]",0,1554814195,IND
5119561,180,DRC14061,14061,"03 April 2019",2019,1,Riots,"Violent demonstration","Rioters (Democratic Republic of Congo)","Students (Democratic Republic of Congo); Teachers (Democratic Republic of Congo)",5,"Rioters (Democratic Republic of Congo)","Students (Democratic Republic of Congo); Teachers (Democratic Republic of Congo)",5,55,"Middle Africa","Democratic Republic of Congo",Kwilu,Kikwit,Kikwit,Kikwit,-5.041,18.8162,1,"Radio Okapi",National,"03 April. Students and teachers from Agricultural Institute demonstrated in Kikwit against the arrest of their prefect the day before. At least 10 protesters were injured, but no indication on why (coded as a clah between rioters pending further information). [size=no report]",0,1554749632,COD
5120610,8,ALB376,376,"03 April 2019",2019,1,Riots,"Violent demonstration","Rioters (Albania)","PD: Democratic Party of Albania",5,"Police Forces of Albania (2017-)",,1,15,Europe,Albania,Tirana,Tirana,,Tirana,41.3275,19.8189,1,"Intellinews; AP; Xinhua",International,"On 3 April, weekly anti-government demonstrations organized by the opposition Democratic party took place in Tirana, attended by hundreds to two thousand Albanians , according to different sources. Demonstrators threw firecrackers and projectiles and clashed with the police, trying to break their cordons in front of the Parliament. They also burned a carton in the shape of a pyramid symbolizing the corrupt Albanian government. [size=hundreds to two thousand]",0,1554758418,ALB
5119591,288,GHA757,757,"03 April 2019",2019,1,Riots,"Violent demonstration","Rioters (Ghana)",,5,"Police Forces of Ghana (2017-)",,1,15,"Western Africa",Ghana,Eastern,"Manya Krobo",,Noaso,6.1582,0.0324,1,"Ghana Web",National,"03 April. Rioters burnt tyres, blocked roads and assaulted the fire patrol in Nuaso during a protest against power cuts in the area. Police attempted to disperse the crowd with warning shots and eventually shot two rioters. Both were injured [size=no report]",0,1554749632,GHA
5119912,710,SAF10899,10899,"03 April 2019",2019,1,Riots,"Violent demonstration","Rioters (South Africa)",,5,"Police Forces of South Africa (1994-)",,1,15,"Southern Africa","South Africa",Gauteng,"City of Johannesburg","City of Johannesburg",Alexandra,-26.1167,28.1,1,"Alex News; eNCA (South Africa); Africa News",National-International,"03 April. Residents from Alexandra blocked roads with burning tyres and rocks, demanding to speak to the mayor over illegal land use, a lack of service delivery, and the high crime rate. Police fired rubber bullets at the demonstrators to disperse the crowds. 11 people were arrested for public violence. [size=no report].",0,1554749634,ZAF
5119913,710,SAF10900,10900,"03 April 2019",2019,1,Riots,"Violent demonstration","Rioters (South Africa)",,5,,,0,50,"Southern Africa","South Africa",North-West,"Bojanala Platinum",Madibeng,Brits,-25.6347,27.7802,1,EWN,National,"03 April. Residents from Brits blocked roads with burning tyres and rocks, demanding the release of eight taxi drivers who have been arrested for burning down a former mayor's house. [size=no report].",0,1554749634,ZAF
5121361,364,IRN4028,4028,"03 April 2019",2019,1,Riots,"Violent demonstration","Rioters (Iran)",,5,"Military Forces of Iran (1989-) Islamic Revolution Guard Corps",,1,15,"Middle East",Iran,Khuzestan,Khorramshahr,Central,Khorramshahr,30.4408,48.1843,2,"Islamic Republic News Agency; Radio Zamaneh",National,"On 3/4/2019, demonstrating against plans to evacuate their village, a group of youths threw stones at the car of an IRGC commander vising a flooded region in Khorramshahr county. [size=no report]",0,1554760628,IRN
5121363,364,IRN4030,4030,"03 April 2019",2019,1,Riots,"Violent demonstration","Rioters (Iran)",,5,"Military Forces of Iran (1989-) Islamic Revolution Guard Corps",,1,15,"Middle East",Iran,Khuzestan,"Dasht e Azadegan",Central,Susangerd,31.5635,48.1896,2,VOA,International,"On 3/4/2019, clashes broke out between IRGC forces and rioters who were trying to stop the diversion of floodwaters in Dashte Azadegan country. A rioter reportedly died after being shot by IRGC forces. [size=no report]",1,1554760628,IRN
5123240,50,BGD14837,14837,"03 April 2019",2019,1,Riots,"Violent demonstration","Rioters (Bangladesh)","Labour Group (Bangladesh)",5,,,0,50,"Southern Asia",Bangladesh,Dhaka,Dhaka,Dhaka,Dhaka-Demra,23.7509,90.477,1,"New Age (Bangladesh)",National,"On Apr 3, workers of state owned jute mills staged a demonstration in Demra, Dhaka city, carrying multiple demands including regularization of jobs and retirement benefits. Rioters set fire on the road blocking way for the people to cross. [size=no report]",0,1554814195,BGD
5123242,50,BGD14839,14839,"03 April 2019",2019,1,Riots,"Violent demonstration","Rioters (Bangladesh)","Labour Group (Bangladesh)",5,,,0,50,"Southern Asia",Bangladesh,Khulna,Khulna,Khulna,Khulna,22.8481,89.5393,2,"New Age (Bangladesh)",National,"On Apr 3, workers of state owned jute mills staged a demonstration blocking Natun Rasta, Shiromani and Khan Jahan Ali Road (Khulna). They burned tires to block roads, carrying multiple demands including regularization of jobs and retirement benefits. [size=no report]",0,1554814195,BGD
5123472,356,IND49125,49125,"03 April 2019",2019,1,Riots,"Violent demonstration","Rioters (India)",,5,"Civilians (India)","BJP: Bharatiya Janata Party",7,57,"Southern Asia",India,"Arunachal Pradesh","Papum Pare",Itanagar,Itanagar,27.0869,93.6098,1,"Arunachal Times",Subnational,"On April 3, a group of people burnt tyres outside the residence of a former cabinet minister and BJP leader in Senki Park, in Itanagar city (Papum Pare, Arunachal Pradesh), to prevent him from attending a BJP campaign rally at Doimukh. Several vehicles were placed as barricades. [size=no report]",0,1554814195,IND
5123683,586,PAK48591,48591,"03 April 2019",2019,1,Riots,"Violent demonstration","Rioters (Pakistan)",,5,,,0,50,"Southern Asia",Pakistan,"Azad Jammu and Kashmir",Muzaffarabad,Muzaffarabad,Muzaffarabad,34.37,73.4708,1,"Express Tribune (Pakistan); Asian News International",National-Regional,"On April 3, locals blocked the road, burnt tires and demonstrated in Muzaffarabad city (Muzaffarabad, Azad Jammu and Kashmir), against the police over an alleged incident of death of a youth, who was reportedly a political activist, owing to police brutality. [size=no report]",0,1554814196,PAK
5123687,586,PAK48595,48595,"03 April 2019",2019,1,Riots,"Violent demonstration","Rioters (Pakistan)","Students (Pakistan); Teachers (Pakistan); Labour Group (Pakistan)",5,"Civilians (Pakistan)","Labour Group (Pakistan)",7,57,"Southern Asia",Pakistan,Sindh,Sanghar,Shahdadpur,Shahdadpur,25.9253,68.6228,1,"Dawn (Pakistan)",National,"On April 3, students, invigilators and school administration demonstrated, allegedly verbally assaulted and attempted to physically attack a team of controller of examination from Mirpurkhas Board of Intermediate and Secondary Education (BISE) at Government MPL High School in Shahdadpur town (Sanghar, Sindh), when the controllers attempted to bar students from cheating in the exam. [size=no report]",0,1554814196,PAK
5123208,356,IND49056,49056,"02 April 2019",2019,1,Riots,"Violent demonstration","Rioters (India)","Students (India)",5,"Civilians (India)","Students (India)",7,57,"Southern Asia",India,"Uttar Pradesh",Varanasi,Varanasi,Varanasi,25.3166,83.0104,1,"Indian Express",National,"On 2 April, the brother and supporters of a BHU student who was killed on campus raised slogans at the Trauma Centre in Varanasi city (Uttar Pradesh) and attempted to attack a person from a rival student group. The rioters damaged several flower-pots and the police had to intervene. [size=no report]",0,1554814195,IND
5123434,356,IND49087,49087,"02 April 2019",2019,1,Riots,"Violent demonstration","Rioters (India)",,5,,,0,50,"Southern Asia",India,Tripura,Dhalai,Dumburnagar,Gandacherra,23.6063,91.82,2,"Tripura Infoway",Subnational,"On April 2, locals put up a road blockade with poles in Gandacherra area (Dhalai, Tripura), demanding a solution for the scarcity of drinking water. [size=dozens/picture]",0,1554814195,IND
5123473,356,IND49086,49086,"02 April 2019",2019,1,Riots,"Violent demonstration","Rioters (India)","Teachers (India)",5,"Police Forces of India (2014-)",,1,15,"Southern Asia",India,"West Bengal",Kolkata,Kolkata,Kolkata,22.5728,88.3747,1,"Times of India",National,"On April 2, several people were injured when the police clashed with teachers demonstrators in Minto Park in Kolkata (Kolkata, West Bengal). Over 350 government school computer teachers were demonstrating to demand a higher pay. One of the injured had to be hospitalized. [size=350]",0,1554814195,IND
5120614,8,ALB380,380,"01 April 2019",2019,1,Riots,"Violent demonstration","Rioters (Albania)","Labour Group (Albania)",5,"Police Forces of Albania (2017-)",,1,15,Europe,Albania,Gjirokaster,Gjirokaster,,Gjirokaster,40.0758,20.1389,1,"Albanian Daily News",National,"On 1 April, transport companies in Gjirokaster demonstrated against unfair competition by blocking a road with their buses. Drivers from Gjirokaster and Libohova reportedly clashed and police detained five demonstrators. [size=no report]",0,1554758418,ALB
5119580,231,ETH5157,5157,"01 April 2019",2019,1,Riots,"Violent demonstration","Rioters (Ethiopia)","Students (Ethiopia)",5,"Police Forces of Ethiopia (2018-)",,1,15,"Eastern Africa",Ethiopia,Oromia,"East Harerghe","Haro Maya","Haramaya University",9.424,42.0364,1,ESAT,National,"01 April: Haromaya university students rioted over Addis Abeba ownership, damaging buildings and clashing with police. More than 10 students injured [size=no report].",0,1554749632,ETH
5119587,288,GHA753,753,"01 April 2019",2019,1,Riots,"Violent demonstration","Rioters (Ghana)",,5,,,0,50,"Western Africa",Ghana,Northern,"Savelgu Nanton",,Nanton,9.5518,-0.7297,1,"3 News",National,"31 March-1 April. Rioters mounted roadblocks and carried cutlasses and ""offensive materials"" in Nanton for 2 days to protest the nomination of a chief [size=no report]",0,1554749632,GHA
5119603,430,LBR1388,1388,"01 April 2019",2019,1,Riots,"Violent demonstration","Rioters (Liberia)","Taxi Drivers (Liberia)",5,"Police Forces of Liberia (2018-)",,1,15,"Western Africa",Liberia,Margibi,Kakata,Weala,Weala,6.6875,-10.2115,1,"Liberian Observer; Liberia Broadcasting System",National,"01 April. Motorcycle taxi drivers riot due to the recent death of a colleague by burning the police depots and other buildings in Weala of Kakata. Police arrest over a hundred involved in the demonstration [size=100]",0,1554749632,LBR
